trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
372,False,"{'a': 0.7, 'e': 0.9386194290550742}",20,0,15.17974074096796,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
373,False,"{'a': 0.7, 'e': 0.9401214902957729}",25,7,30.262669372910757,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.7, 'e': 0.4994697248468341}",25,6,29.534346893520897,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.7, 'e': 0.17609045662727782}",25,5,30.962822072554296,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.7, 'e': 0.7688325448602997}",30,4,31.31669130418007,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.7, 'e': 0.9999806739056358}",20,0,-7.942957228057509,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
378,False,"{'a': 0.7, 'e': 0.7608222668841215}",20,13,12.933493431943353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.7, 'e': 0.16383725957110779}",25,3,30.91859168407836,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.7, 'e': 0.510202970945957}",30,13,26.170299446924233,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.7, 'e': 0.9442867720858155}",25,0,18.89124688562371,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
382,False,"{'a': 0.7, 'e': 0.9342577494259053}",35,16,35.36982218010417,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.7, 'e': 0.4848327090309842}",25,12,23.799590343063848,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.7, 'e': 0.19261673014125447}",20,10,21.564277431418063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.7, 'e': 0.7794755114086689}",25,5,31.05526452550127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.7, 'e': 0.9997347800197042}",20,4,23.345896624941954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.7, 'e': 0.7498031603006406}",20,4,29.065509804162694,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.7, 'e': 0.14722739829463455}",25,16,16.22664823081633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.7, 'e': 0.5245917096208927}",25,17,-26.810707693937555,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
390,False,"{'a': 0.7, 'e': 0.9496871395301657}",20,15,9.437735889873771,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.7, 'e': 0.9281298684474749}",20,3,24.858705484692205,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.7, 'e': 0.4700586178047103}",30,18,21.544852164925807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.7, 'e': 0.20908854566011198}",35,24,18.096845521741585,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.7, 'e': 0.7898980990023388}",20,13,12.117711860014634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.7, 'e': 0.9992062338855137}",25,15,16.55320055948914,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.7, 'e': 0.7385720639442258}",20,12,17.147690136289732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.7, 'e': 0.13057591182313855}",30,21,18.578390859717857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.7, 'e': 0.5388321319332723}",30,23,5.701188697104598,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.7, 'e': 0.9548190045571625}",30,8,28.533008894235188,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.7, 'e': 0.9217395798793158}",25,14,20.219657717915783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.7, 'e': 0.4551516282059968}",25,15,20.053375138836522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.7, 'e': 0.22550124615296743}",25,7,32.85896726813691,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.7, 'e': 0.800097360892027}",20,3,27.83496031724071,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.7, 'e': 0.9983951849374536}",25,9,24.580169473850365,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.7, 'e': 0.7271321531516752}",25,11,22.593250280557676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.7, 'e': 0.11388750798537411}",25,0,39.78547509325203,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.7, 'e': 0.5529202117278472}",20,12,14.935616735439934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.7, 'e': 0.9596809162488404}",25,5,35.390574212939775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.7, 'e': 0.9150886904300569}",30,22,15.25282970355007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.7, 'e': 0.4401159548467677}",30,6,31.41839631623672,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
411,False,"{'a': 0.7, 'e': 0.24185019130242166}",25,1,37.05605213589391,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.7, 'e': 0.8100704134686035}",20,0,21.272174886018288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,False,"{'a': 0.7, 'e': 0.9973018624811435}",20,0,23.88943726755057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.7, 'e': 0.7154866622973548}",20,15,7.296634203645853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.7, 'e': 0.09716690504758436}",25,15,19.333900339107586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.7, 'e': 0.5668519659207965}",20,4,15.157655708298874,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.7, 'e': 0.9642715000103411}",25,11,24.373675961079783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.7, 'e': 0.9081790804872255}",20,16,6.667737520419487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.7, 'e': 0.42495584872140224}",25,16,14.016442658780079,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.7, 'e': 0.2581307588164473}",20,13,12.862062433968362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.7, 'e': 0.8198144370785072}",25,11,27.688145021209912,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.7, 'e': 0.9959265756286187}",25,0,34.70979276755016,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
423,False,"{'a': 0.7, 'e': 0.703638883878594}",25,17,15.810858203576093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.7, 'e': 0.08041883037963145}",35,2,8.48848525770527,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 1}",1
425,False,"{'a': 0.7, 'e': 0.5806234556258039}",25,15,-23.73135127065401,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
426,False,"{'a': 0.7, 'e': 0.9685894579586192}",20,10,19.912320951907272,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.7, 'e': 0.901012703585745}",20,11,16.555476195656293,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.7, 'e': 0.40967559600465725}",20,15,9.985022659124978,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.7, 'e': 0.274338345735182}",20,16,10.29930406744138,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.7, 'e': 0.8293266768209027}",25,0,38.6246542664491,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.7, 'e': 0.9942697132109259}",30,15,25.754899929489966,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.7, 'e': 0.6915921675850432}",20,7,21.090595986229417,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.7, 'e': 0.06364801911821397}",20,11,15.841480931735987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.7, 'e': 0.5942307872676429}",20,0,28.050466673118397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
435,False,"{'a': 0.7, 'e': 0.9726335692893708}",20,10,17.233203838504444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.7, 'e': 0.8935915858555286}",35,27,19.722031252699008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.7, 'e': 0.3942795168401566}",25,16,15.729581364696731,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.7, 'e': 0.29046836973252943}",20,9,17.746215940187174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.7, 'e': 0.8386044433265355}",20,0,31.10833251114143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.7, 'e': 0.9923317436681922}",25,12,23.44477999717237,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.7, 'e': 0.6793499193514689}",25,3,41.162965689443496,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.7, 'e': 0.04685921282845442}",20,0,29.256922458404826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
443,False,"{'a': 0.7, 'e': 0.6076701136831795}",20,9,23.355688552032802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.7, 'e': 0.9764026906221767}",20,12,17.17830893010312,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.7, 'e': 0.885917825448659}",20,16,6.225669772954019,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.7, 'e': 0.37877196411876407}",20,0,27.87155349311176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.7, 'e': 0.30651627041137897}",30,4,40.74173259997044,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.7, 'e': 0.8476451135182143}",20,10,20.1619616424397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.7, 'e': 0.9901132149171923}",25,17,15.715176652411419,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.7, 'e': 0.6669156003948422}",25,15,19.43265529827075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.7, 'e': 0.03005715816310336}",25,15,15.993529312766789,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.7, 'e': 0.6209376352087942}",25,18,10.634533457027002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.7, 'e': 0.9798957563238163}",20,0,30.756864251198735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.7, 'e': 0.8779935919462116}",25,0,-6.095505949003928,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
455,False,"{'a': 0.7, 'e': 0.36315732224795383}",20,10,17.367117680845915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.7, 'e': 0.3224775105931735}",20,3,25.02726353739082,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.7, 'e': 0.8564461313522378}",25,13,22.320975507239925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.7, 'e': 0.9876147541964067}",20,11,14.76755642913284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.7, 'e': 0.6542927262358008}",25,5,30.815660934594646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.7, 'e': 0.01324660552058789}",20,7,24.07335450898318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.7, 'e': 0.6340296007548352}",20,0,24.664832359923658,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
462,False,"{'a': 0.7, 'e': 0.9831117788094754}",20,8,19.94490248537307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.7, 'e': 0.8698211257447459}",25,9,26.18522370773789,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.7, 'e': 0.34744000591227225}",25,9,24.94814296306393,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.7, 'e': 0.33834757760063844}",35,19,-18.393998098088595,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
466,False,"{'a': 0.7, 'e': 0.8650050085411849}",35,23,21.067658828904715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.7, 'e': 0.9848370678887292}",25,14,17.48107898013079,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.7, 'e': 0.6414848657045451}",30,18,22.625384232109447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.7, 'e': 0.0035676922979984665}",25,8,25.41470141922186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.7, 'e': 0.6469423088661069}",30,18,21.670916256997067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.7, 'e': 0.9860498488220147}",30,20,20.76285299723379,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.7, 'e': 0.8614027374230453}",20,12,14.544330622735883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.7, 'e': 0.3316244588249736}",35,23,16.813166839272153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.7, 'e': 0.35412198453358534}",25,13,22.00304466265469,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.7, 'e': 0.8733193252573889}",20,4,24.54014461842626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.7, 'e': 0.981780941321724}",25,9,22.325855189259535,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.7, 'e': 0.6284956399320883}",30,21,17.720597948928976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.7, 'e': 0.020380981432869448}",20,16,7.852323581643684,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.7, 'e': 0.6596721087683294}",20,13,11.010578977369025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.7, 'e': 0.9887091356890289}",20,15,10.716870758592776,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.7, 'e': 0.852740807088748}",35,21,24.057929011328348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.7, 'e': 0.3157151524719798}",25,16,17.5499481475599,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.7, 'e': 0.3697962715376939}",20,0,25.325910158899735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
484,False,"{'a': 0.7, 'e': 0.881386730817062}",30,7,43.61588164704752,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.7, 'e': 0.9784472385455999}",20,7,20.076006737927536,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.7, 'e': 0.615328721326294}",25,0,37.725030614043916,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.7, 'e': 0.03718850830925062}",20,0,29.780883369161447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.7, 'e': 0.6722154014004837}",25,8,30.83281089331094,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.7, 'e': 0.991088887557692}",30,8,31.87539970875472,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.7, 'e': 0.8438377837054513}",25,8,32.272866404847676,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.7, 'e': 0.29971658484745767}",20,16,8.188964092472952,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.7, 'e': 0.3853660070651139}",25,0,36.533382296102054,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
493,False,"{'a': 0.7, 'e': 0.8892049443450061}",25,13,20.68237192694498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.7, 'e': 0.9748369020889315}",20,5,32.843587975286226,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.7, 'e': 0.601987832533629}",25,16,15.322301154967086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.7, 'e': 0.0539855209815718}",20,14,9.511299796518271,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.7, 'e': 0.6845686404321059}",25,4,30.480120157624615,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.7, 'e': 0.9931884316073588}",20,2,29.399845847967967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.7, 'e': 0.8346961844003544}",20,8,19.684244339273356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.7, 'e': 0.28363327918216646}",20,2,22.987735670347586,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.7, 'e': 0.40082678912759867}",20,11,14.005655468483724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.7, 'e': 0.8967717554193143}",25,8,24.321881106926128,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.7, 'e': 0.9709509526921317}",35,13,36.849981120843786,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.7, 'e': 0.5884767453867157}",30,15,26.17992384418709,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.7, 'e': 0.07076727047691461}",20,6,22.630230533715636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.7, 'e': 0.6967283332661035}",20,10,15.755758628082534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.7, 'e': 0.9950071742397407}",25,15,18.365790789605533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.7, 'e': 0.825318593752474}",30,17,26.36826865470742,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.7, 'e': 0.2674697826646719}",25,5,32.68410951476433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.7, 'e': 0.4161742465410129}",30,8,-6.615067644938428,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
511,False,"{'a': 0.7, 'e': 0.9040850246964277}",20,2,25.738597569972658,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.7, 'e': 0.9667904890189334}",20,4,28.354354249724675,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.7, 'e': 0.5747992798377488}",30,11,-10.682535126733299,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
514,False,"{'a': 0.7, 'e': 0.08752901213761985}",20,6,22.527402154752092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.7, 'e': 0.7086910420261656}",20,3,28.617765469804954,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.7, 'e': 0.9965446012467656}",25,10,28.3882886802185,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.7, 'e': 0.815707663062098}",25,15,20.97524093167616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.7, 'e': 0.2512306651555134}",20,7,18.15386172548765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.7, 'e': 0.4314040401611347}",25,10,28.980872392370294,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.7, 'e': 0.9111426845159583}",20,9,19.92499351908548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.7, 'e': 0.9623566873457196}",25,0,37.799130668115765,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
522,False,"{'a': 0.7, 'e': 0.5609593028787653}",25,17,-26.448106232109637,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
523,False,"{'a': 0.7, 'e': 0.10426600696295803}",25,5,37.503672805407795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.7, 'e': 0.7204533845287039}",20,12,13.979189500238816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.7, 'e': 0.9978002779559492}",20,0,16.533143168651183,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
526,False,"{'a': 0.7, 'e': 0.8058661096010687}",25,10,27.801273891965867,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.7, 'e': 0.23492051789550805}",20,4,26.116018590951732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.7, 'e': 0.44651186411065497}",25,4,32.72007506976513,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.7, 'e': 0.9179427394852498}",25,7,25.680375203540223,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.7, 'e': 0.9576508012289697}",25,3,34.052158075180465,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.7, 'e': 0.5469607274481578}",20,4,20.17132104737199,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.7, 'e': 0.12097352294863385}",30,20,17.838891510741323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.7, 'e': 0.7320120352392463}",20,0,25.791999974450324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.7, 'e': 0.9987738493532872}",35,25,14.571240671107825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.7, 'e': 0.7957967158445666}",20,0,30.096128512206466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
536,False,"{'a': 0.7, 'e': 0.2185439522074632}",30,17,20.89910721920125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.7, 'e': 0.4614934469962576}",20,8,18.6345215606542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.7, 'e': 0.9244832670436216}",20,6,23.845639108710568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.7, 'e': 0.9526741611508626}",20,0,28.757026591514588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.7, 'e': 0.5328075113244262}",20,6,-20.278557450120687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
541,False,"{'a': 0.7, 'e': 0.1376468364248796}",30,24,9.261467555568878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.7, 'e': 0.7433637262124184}",20,5,26.89742284277022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.7, 'e': 0.9994650401836387}",20,0,34.641501072077716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
544,False,"{'a': 0.7, 'e': 0.7855023286844629}",25,0,37.736551842613665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
545,False,"{'a': 0.7, 'e': 0.20210559819248466}",20,0,27.9427941781434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
546,False,"{'a': 0.7, 'e': 0.4763445531164649}",20,0,29.728708600124452,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
547,False,"{'a': 0.7, 'e': 0.9307624180057901}",25,4,5.993112212207073,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
548,False,"{'a': 0.7, 'e': 0.9474281741430443}",25,15,16.39660665508151,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.7, 'e': 0.5185036560072542}",25,0,33.31769640771742,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.7, 'e': 0.1542812333919083}",20,1,28.601649041875362,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.7, 'e': 0.7545052480160395}",25,10,29.563608487780613,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.7, 'e': 0.9998736550285288}",25,0,41.11881884427774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
553,False,"{'a': 0.7, 'e': 0.7749858586242873}",30,17,24.93288016867589,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.7, 'e': 0.18561010342097684}",20,12,14.251453459400594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.7, 'e': 0.4910609836591339}",25,11,25.619156678285282,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.7, 'e': 0.936778417084777}",25,18,13.633430537813195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.7, 'e': 0.9419143233889231}",20,0,28.928561877382773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
